epoch,train_loss,train_l1,train_ssim,train_ema,train_clip,val_masked_psnr,val_masked_ssim,val_masked_l1,val_full_psnr,val_full_ssim,val_reliability
14,0.058164175134152174,0.03415975533425808,0.11074708898862202,0.018550025726047654,0.0,23.77275788784027,0.8243445704380671,0.06135200953576714,23.76872189839681,0.8235780882338682,0.9666344324747721
15,0.060462585339943566,0.03495328586238126,0.11852231125036876,0.018048365639212232,0.0,23.77589811881383,0.8260013063748678,0.061074147932231426,23.77091375986735,0.8252714474995931,0.9666344324747721
16,0.057306287034104265,0.033132350615536175,0.11326028654972713,0.015218785963952541,0.0,23.787438491980236,0.8273387178778648,0.06084695089763651,23.782631993293762,0.8266339413821697,0.9666344324747721
17,0.0587397695829471,0.03455403517000377,0.11397881805896759,0.013899707429421445,0.0,23.797187228997547,0.8285207835336527,0.06066102965269238,23.792757511138916,0.8278356778124968,0.9666344324747721
18,0.05892431254809102,0.03450793268469473,0.11620642741521199,0.011750942561775446,0.0,23.808987855911255,0.8295823571582636,0.060476777337801955,23.804474592208862,0.8289133409659067,0.9666344324747721
19,0.05799993096540371,0.034488914301618934,0.1123371571302414,0.010435832974811396,0.0,23.808382153511047,0.8305069245398045,0.06035538041032851,23.80381327867508,0.8298591723044714,0.9666344324747721
20,0.05711203425501784,0.03386894792007903,0.11183645327885945,0.008757953570845226,0.0,23.816393514474232,0.8313016705214977,0.060216382262296975,23.812504490216572,0.8306586320201556,0.9666344324747721
1,0.09560896173395493,0.06294262613871215,0.13275113002753552,0.06116108769941845,0.0,21.077664463725313,0.8519325430030065,0.07684760158326452,20.969331166602128,0.842563237180773,0.8566327631868274
2,0.08350379178645434,0.055697324237337816,0.12215021068667188,0.033764250921430414,0.0,23.029274353128397,0.8712111597029578,0.05962281387965411,22.798322854452575,0.861656873036694,0.8566327631868274
3,0.07664925494679699,0.05078917463528521,0.11794655374538751,0.022707690099645177,0.0,23.058015261264828,0.8721250943000743,0.05866389637751295,22.827082311870246,0.862750045116374,0.8566327631868274
4,0.07387107376147199,0.048834179539555385,0.11529280852388453,0.019783317876036887,0.0,22.76696885974202,0.8703722085384343,0.060763802613742306,22.565767856623165,0.8612659226190176,0.8566327631868274
5,0.07174860821737919,0.04759502698333911,0.1117744979299145,0.017986808788537242,0.0,22.62671060120033,0.8713182171448967,0.06157239538845637,22.44323496786964,0.8622768963409575,0.8566327631868274
6,0.06996662006426005,0.046188781014931055,0.1106584546742616,0.01646147755170126,0.0,22.67874593924213,0.8737342772104882,0.060509786799254006,22.476412160507103,0.8646064136201972,0.8566327631868274
7,0.0690908207339637,0.04537472839432734,0.11051249982398233,0.0161359211585174,0.0,22.638103523001767,0.8739277223088094,0.0609067790333601,22.4423882187597,0.8647232576711288,0.8566327631868274
8,0.06652976779474153,0.04345297350053802,0.10853283383228161,0.013702271086520251,0.0,22.577193847555197,0.8744420144731635,0.06119915596301982,22.38319607917836,0.8654013485308515,0.8566327631868274
9,0.06440900031615186,0.04169201312793626,0.10765260568371525,0.011864652768076385,0.0,22.714968978174475,0.8760960777074296,0.05959149472267423,22.495525991679816,0.8670733803944872,0.8566327631868274
10,0.06363608543243673,0.041325329009581496,0.10573608492627556,0.011635388911667245,0.0,22.78157416084744,0.8765568808214554,0.05920228965284414,22.55713234200383,0.8674525579079887,0.8566327631868274
11,0.06374660677012102,0.041540909018137576,0.10563882265561893,0.010779327201300565,0.0,22.845362922213724,0.8772976828726712,0.058796426207320576,22.628041096870472,0.8681059467871457,0.8566327631868274
12,0.06204789906832171,0.0402126833566545,0.10464442843272362,0.009063295769953617,0.0,22.8357426725476,0.8769046462924275,0.059328918659825196,22.62182484557297,0.867627799116223,0.8566327631868274
13,0.061152145036576705,0.03968871422801857,0.10312144366311438,0.008391416585647765,0.0,22.841663638487557,0.877235511280843,0.059315976236533646,22.62229167862444,0.8680059144039027,0.8566327631868274
